Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
4226,2,27,1,1,56,0,35,10,5,28,not addicted
4232,2,21,0,1,51,1,46,5,3,28,not addicted
4233,5,22,1,0,50,0,37,8,5,18,not addicted
4234,8,41,2,1,59,1,29,4,6,35,addicted
4235,2,26,0,2,56,0,21,11,4,34,not addicted
4237,3,26,0,0,62,2,45,5,4,22,not addicted
4238,1,26,1,0,49,0,34,4,5,30,not addicted
4240,3,26,0,1,50,0,33,8,6,23,not addicted
4241,5,26,3,1,60,1,27,8,5,26,addicted
4242,5,33,3,0,70,2,30,6,7,23,addicted
4243,7,36,1,1,72,3,29,6,8,39,addicted
4244,4,30,1,0,48,0,41,6,2,32,not addicted
4247,4,18,1,1,46,0,49,6,1,20,not addicted
4248,6,32,2,0,66,3,40,3,6,26,addicted
4252,3,33,2,0,41,0,45,4,4,32,not addicted
4255,3,31,0,1,57,0,37,9,6,18,not addicted
4256,2,28,0,1,54,1,35,5,1,20,not addicted
4257,5,25,1,1,49,0,49,6,2,20,not addicted
4260,2,20,2,0,50,0,26,8,4,20,not addicted
4261,4,26,0,0,41,1,32,7,3,26,not addicted
4265,4,40,2,0,71,2,35,8,8,28,addicted
4268,2,23,1,1,48,0,34,3,6,14,not addicted
4271,5,33,3,1,55,0,26,3,4,30,addicted
4272,9,41,2,1,55,2,39,3,8,31,addicted
4273,2,25,1,1,53,0,35,7,3,33,not addicted
4274,0,23,0,0,45,0,25,8,6,31,not addicted
4275,5,36,1,2,78,1,23,4,5,29,addicted
4276,3,26,1,1,47,0,55,3,1,20,not addicted
4278,2,31,2,0,54,0,35,9,0,24,not addicted
4279,4,23,1,0,58,0,35,6,6,14,not addicted
4281,5,27,1,0,57,1,26,7,5,28,not addicted
4282,4,21,2,0,59,1,28,8,0,19,not addicted
4284,3,18,1,1,53,1,42,5,2,31,not addicted
4286,5,33,2,1,65,2,22,4,6,35,addicted
4287,3,17,1,1,54,0,52,9,2,31,not addicted
4289,6,28,2,1,62,2,16,7,9,34,addicted
4290,8,35,3,1,53,0,35,4,6,41,addicted
4291,4,29,1,0,56,0,38,5,0,20,not addicted
4294,4,29,0,1,45,0,39,7,2,29,not addicted
4295,2,17,2,0,50,0,48,4,6,14,not addicted
4296,5,29,2,2,79,1,36,6,5,23,addicted
4297,8,38,2,1,67,1,29,5,6,39,addicted
4298,4,23,0,0,47,2,39,8,3,28,not addicted
4302,4,29,0,0,44,1,20,7,3,22,not addicted
4304,1,30,0,0,54,0,45,7,5,25,not addicted
4305,8,35,1,2,63,2,33,8,4,24,addicted
4307,4,24,1,1,53,1,44,6,5,25,not addicted
4309,2,20,0,1,57,1,40,6,6,28,not addicted
4311,2,24,0,0,38,1,40,7,6,23,not addicted
4312,6,22,3,0,46,0,30,5,3,29,not addicted
4313,3,29,0,1,45,0,46,5,6,26,not addicted
4314,2,21,1,0,49,0,24,7,0,35,not addicted
4315,3,14,2,1,40,0,46,8,4,29,not addicted
4318,3,24,1,1,49,1,48,7,2,31,not addicted
4320,4,24,1,2,57,1,36,6,2,18,not addicted
4321,3,25,0,1,49,0,38,7,2,22,not addicted
4322,2,24,0,0,65,0,48,11,3,32,not addicted
4323,0,23,0,0,54,0,22,7,5,15,not addicted
4325,2,25,1,1,43,0,25,5,3,32,not addicted
4326,2,17,1,0,53,0,37,5,3,19,not addicted
4327,6,42,1,2,66,1,29,8,5,24,addicted
4333,4,26,2,1,50,0,27,4,6,23,not addicted
4335,4,32,1,2,46,1,34,6,1,28,not addicted
4336,5,23,2,0,49,1,53,10,7,17,not addicted
4337,4,27,0,0,45,0,36,6,2,26,not addicted
4341,6,24,2,2,72,0,40,5,7,26,addicted
4342,5,38,0,2,68,2,26,6,4,29,addicted
4344,3,31,0,1,51,2,43,12,1,29,not addicted
4346,5,27,0,0,47,0,36,6,6,28,not addicted
4348,7,37,3,1,77,0,17,6,8,23,addicted
4351,3,21,2,0,57,1,42,9,2,20,not addicted
4353,6,40,2,3,64,0,23,4,5,27,addicted
4354,6,37,2,1,73,2,15,4,5,26,addicted
4355,3,25,0,0,25,1,29,5,5,29,not addicted
4357,6,27,2,1,42,0,28,5,0,34,not addicted
4358,8,43,5,0,71,0,34,7,8,38,addicted
4361,5,20,1,1,44,0,51,6,0,23,not addicted
4363,3,27,1,1,66,1,24,6,0,27,not addicted
4365,5,33,1,1,68,3,26,6,7,27,addicted
4366,4,25,0,1,60,1,31,7,5,33,not addicted
4367,4,27,1,1,36,0,20,5,0,26,not addicted
4368,7,28,4,1,69,1,27,4,8,27,addicted
4371,6,29,2,0,43,0,31,7,6,29,not addicted
4372,4,17,0,0,47,0,25,2,5,32,not addicted
4373,6,36,1,2,74,1,32,5,3,27,addicted
4376,5,35,1,0,44,1,28,6,2,20,not addicted
4377,3,22,0,0,53,2,31,10,5,21,not addicted
4378,6,32,2,1,66,2,19,6,7,34,addicted
4380,5,32,1,3,66,1,32,9,8,27,addicted
4382,4,29,1,2,51,1,25,9,2,31,not addicted
4387,7,29,3,1,52,0,38,4,4,36,not addicted
4389,5,25,2,0,61,1,20,8,3,22,not addicted
4391,2,29,0,1,64,1,45,7,4,26,not addicted
4393,7,28,2,3,81,1,44,4,7,29,addicted
4395,6,22,1,0,43,1,26,5,0,22,not addicted
4397,7,47,3,2,79,2,30,6,9,36,addicted
4398,6,29,1,0,57,0,32,6,4,29,not addicted
4399,3,35,1,0,50,2,48,6,5,23,not addicted
4402,7,29,2,1,79,1,28,5,6,30,addicted
4404,6,42,1,2,57,2,34,8,6,32,addicted
4406,3,14,1,0,52,0,38,8,5,23,not addicted
4410,5,17,1,0,55,0,28,4,3,25,not addicted
4413,3,20,0,0,49,1,38,4,2,32,not addicted
4414,4,28,1,0,55,1,27,6,2,30,not addicted
4419,4,25,0,0,48,1,23,8,5,15,not addicted
4420,3,29,2,0,61,1,41,4,6,27,not addicted
4422,5,32,0,0,44,1,22,8,3,20,not addicted
4428,4,33,2,1,64,0,36,3,7,27,not addicted
4429,5,23,1,1,38,0,43,7,4,18,not addicted
4430,4,21,0,0,38,1,30,7,5,23,not addicted
4431,3,30,1,0,51,0,25,8,1,30,not addicted
4432,6,42,2,4,85,0,23,11,8,36,addicted
4434,6,19,2,0,56,2,30,8,4,18,not addicted
4436,1,21,0,1,55,0,31,5,3,22,not addicted
4438,6,17,2,0,47,1,30,3,5,32,not addicted
4439,4,33,1,2,81,1,37,7,5,24,addicted
4440,4,29,3,0,59,1,30,5,3,31,addicted
4442,6,38,1,3,72,1,40,3,4,32,addicted
4444,5,21,1,1,55,1,48,5,5,22,not addicted
4446,6,34,3,2,86,0,22,7,7,31,addicted
4449,4,21,2,0,50,0,32,4,1,32,not addicted
4450,4,23,0,1,55,1,40,7,2,28,not addicted
4451,4,32,2,1,45,1,31,8,0,19,not addicted
4455,4,23,2,1,65,0,48,8,2,33,not addicted
4457,3,21,1,1,45,1,23,4,5,31,not addicted
4458,5,45,2,2,80,0,30,2,4,31,addicted
4459,4,21,2,1,53,1,54,5,0,20,not addicted
4460,5,17,1,2,39,2,28,6,0,14,not addicted
4464,3,22,0,2,42,0,29,8,0,23,not addicted
4465,5,22,1,1,42,1,24,9,4,25,not addicted
4466,6,33,0,2,46,1,34,5,6,26,not addicted
4468,5,30,2,0,58,1,45,7,2,23,not addicted
4470,5,27,1,0,44,0,31,9,4,20,not addicted
4475,4,32,2,0,66,2,16,4,3,25,addicted
4476,5,25,0,0,64,2,24,10,7,25,not addicted
4478,6,21,3,1,67,2,22,6,4,29,addicted
4484,5,34,2,0,58,0,30,3,3,43,not addicted
4485,5,19,0,1,54,1,24,8,4,13,not addicted
4486,5,20,2,0,52,1,22,3,0,32,not addicted
4488,6,33,1,2,71,1,40,5,4,30,addicted
4489,5,24,2,0,41,0,33,10,0,30,not addicted
4491,7,18,1,2,50,0,29,8,3,31,not addicted
4493,1,17,0,1,46,0,42,6,6,20,not addicted
4495,1,22,0,0,57,0,37,9,6,25,not addicted
4496,4,33,1,1,60,0,35,8,1,24,not addicted
4497,7,30,3,3,81,0,41,5,4,26,addicted
4499,10,37,2,3,80,2,15,4,7,40,addicted
4500,3,24,1,0,50,0,42,8,4,21,not addicted
4501,5,41,2,2,87,0,43,6,7,33,addicted
4507,7,19,2,0,48,2,27,10,3,22,not addicted
4509,6,35,1,2,56,0,48,7,0,32,not addicted
4513,3,32,1,0,61,0,36,9,6,36,not addicted
4514,2,34,1,0,53,0,48,6,6,20,not addicted
4516,4,36,2,1,68,1,24,8,6,29,addicted
4517,9,39,2,1,71,1,31,4,8,29,addicted
4519,3,39,2,0,47,0,43,7,4,21,not addicted
4520,4,14,1,1,63,1,26,4,2,22,not addicted
4521,2,18,0,1,47,1,26,6,5,22,not addicted
4522,4,24,0,1,60,2,51,3,1,17,not addicted
4525,4,17,2,0,47,1,38,7,5,20,not addicted
4526,7,37,3,1,66,1,42,5,6,29,addicted
4528,4,41,2,1,66,1,20,6,5,26,addicted
4529,3,22,1,1,39,1,25,6,6,14,not addicted
4530,4,17,1,1,46,2,19,7,5,29,not addicted
4532,6,28,0,2,82,2,43,5,3,22,addicted
4535,3,16,0,1,58,1,45,6,3,21,not addicted
4536,6,32,1,0,41,0,42,7,6,28,not addicted
4537,4,33,3,0,65,1,41,7,8,33,addicted
4543,6,28,2,2,68,0,40,2,6,34,addicted
4545,3,26,1,0,46,0,23,5,1,28,not addicted
4546,2,17,1,0,54,1,38,8,6,30,not addicted
4549,3,19,0,0,45,2,33,6,2,25,not addicted
4550,4,25,0,0,52,0,52,7,6,21,not addicted
4552,3,30,1,1,50,1,41,10,0,28,not addicted
4553,6,38,3,1,83,1,44,6,5,27,addicted
4556,6,29,3,2,59,0,27,9,5,33,addicted
4559,5,21,2,1,50,0,26,7,3,34,not addicted
4560,5,27,2,2,65,0,23,5,0,29,not addicted
4563,2,21,0,1,50,0,46,9,1,21,not addicted
4568,4,15,2,1,48,1,27,7,2,25,not addicted
4569,6,29,0,1,64,1,40,6,3,22,not addicted
4570,2,28,0,0,57,2,44,4,4,19,not addicted
4571,4,49,1,1,82,2,18,4,7,24,addicted
4577,9,34,1,1,64,2,29,5,7,29,addicted
4587,3,21,0,1,38,1,32,8,1,20,not addicted
4590,7,30,4,3,53,0,29,4,5,27,addicted
4592,2,21,0,1,34,1,25,6,2,21,not addicted
4593,6,22,2,1,32,0,21,8,6,24,not addicted
4594,4,31,1,0,41,1,29,7,0,26,not addicted
4597,4,37,1,2,73,1,28,4,3,18,addicted
4601,1,33,0,0,39,1,51,4,0,25,not addicted
4603,3,19,1,1,40,0,38,7,3,24,not addicted
4604,4,23,1,0,48,0,33,10,2,27,not addicted
4605,3,25,1,0,54,1,29,6,0,25,not addicted
4606,4,33,0,0,43,0,48,9,0,24,not addicted
4607,3,23,1,1,49,0,25,7,5,28,not addicted
4608,4,29,0,2,51,0,24,5,6,27,not addicted
4609,6,16,2,1,50,1,40,7,5,18,not addicted
4610,7,31,3,2,68,0,32,6,8,25,addicted
4611,5,29,2,0,51,0,47,8,1,25,not addicted
4612,5,26,1,0,57,0,39,6,3,22,not addicted
4614,3,27,1,1,39,0,26,5,2,27,not addicted
4615,3,29,2,0,57,1,27,4,6,29,not addicted
4616,1,29,1,0,48,0,25,6,4,25,not addicted
4617,7,31,3,2,75,1,16,6,7,37,addicted
4619,4,36,1,0,53,0,53,6,3,22,not addicted
4620,6,37,2,3,70,1,21,5,6,36,addicted
4621,5,20,1,0,48,0,40,10,5,31,not addicted
4622,3,18,0,0,45,0,31,5,3,16,not addicted
4626,3,28,0,0,52,1,32,7,5,19,not addicted
4627,4,26,1,2,51,0,44,6,5,22,not addicted
4628,1,28,0,0,44,1,33,4,6,22,not addicted
4629,3,17,2,0,50,0,21,5,6,22,not addicted
4630,2,25,1,0,36,0,20,9,1,25,not addicted
4633,4,21,1,2,63,0,41,7,2,14,not addicted
4634,1,25,0,1,40,0,42,7,1,30,not addicted
4636,2,26,0,1,63,0,41,4,0,25,not addicted
4639,7,34,1,1,70,3,37,7,3,29,addicted
4644,3,31,1,1,35,1,39,5,6,21,not addicted
4649,6,29,1,3,65,0,22,6,7,23,addicted
4650,4,26,0,1,54,0,25,8,6,21,not addicted
4651,3,23,1,0,57,0,39,3,4,26,not addicted
4655,4,20,0,0,57,0,30,12,1,28,not addicted
4657,1,21,1,0,58,0,51,7,4,23,not addicted
4658,6,45,2,3,63,1,39,5,4,25,addicted
4662,4,44,3,0,69,1,31,4,3,41,addicted
4670,5,34,3,0,69,2,19,8,8,39,addicted
4671,7,33,2,1,61,2,42,6,5,42,addicted
4675,4,31,1,1,61,0,26,6,4,22,not addicted
4676,5,35,2,0,72,3,39,6,4,22,addicted
4679,2,28,1,1,56,0,34,8,1,19,not addicted
4681,3,25,1,0,49,0,21,4,3,19,not addicted
4685,3,30,2,0,51,1,44,9,0,31,not addicted
4689,5,23,1,0,39,2,25,6,0,20,not addicted
4690,6,21,2,0,38,0,33,4,5,24,not addicted
4694,4,27,1,1,52,1,34,3,4,25,not addicted
4698,3,19,2,0,59,0,26,9,6,23,not addicted
4701,6,19,0,0,47,0,25,4,4,20,not addicted
4703,5,22,1,1,60,1,38,6,2,25,not addicted
4704,6,43,3,0,52,2,34,6,3,24,addicted
4706,5,19,0,0,48,2,38,5,4,30,not addicted
4708,2,16,1,1,41,0,51,5,3,24,not addicted
4709,4,47,0,2,67,2,31,7,2,27,addicted
4713,3,26,3,0,55,0,39,8,5,16,not addicted
4714,3,22,1,0,55,0,52,7,6,28,not addicted
4717,7,29,3,3,71,1,35,7,3,24,addicted
4721,1,29,1,0,55,0,22,3,2,31,not addicted
4722,6,22,0,2,49,0,29,9,1,19,not addicted
4723,3,23,1,1,62,0,27,9,1,22,not addicted
4724,4,34,0,1,43,2,51,6,3,25,not addicted
4726,6,27,3,1,60,0,47,7,4,22,not addicted
4727,1,27,0,0,45,1,54,8,6,35,not addicted
4731,4,28,3,0,48,0,45,11,6,21,not addicted
4732,2,21,1,1,35,0,48,5,3,17,not addicted
4737,3,28,1,0,56,1,30,12,6,19,not addicted
4740,6,29,4,0,64,0,29,8,8,32,addicted
4742,3,35,1,1,48,0,50,4,1,24,not addicted
4743,7,36,3,0,51,2,30,7,7,45,addicted
4746,4,23,2,2,56,0,41,10,1,17,not addicted
4747,2,26,0,0,39,1,51,4,6,25,not addicted
4748,6,33,3,1,73,0,41,7,5,35,addicted
4750,4,27,0,0,64,0,36,3,1,29,not addicted
4756,3,21,0,0,45,1,38,7,6,28,not addicted
4757,4,26,2,1,41,0,21,9,0,18,not addicted
4758,3,24,1,1,35,1,54,3,4,21,not addicted
4762,4,27,3,0,48,1,43,8,6,20,not addicted
4763,5,26,2,0,48,1,44,7,4,26,not addicted
4764,7,26,4,0,58,2,19,7,3,33,addicted
4765,4,23,2,0,53,0,36,9,4,24,not addicted
4767,3,21,0,2,53,1,40,6,0,25,not addicted
4768,3,24,1,1,54,1,45,10,4,22,not addicted
4769,2,29,1,0,49,0,35,5,0,19,not addicted
4770,4,30,1,1,46,0,31,3,1,26,not addicted
4772,4,23,1,0,46,1,20,6,1,23,not addicted
4773,3,26,0,0,49,1,49,6,4,35,not addicted
4774,3,20,0,0,44,0,40,7,5,26,not addicted
4775,4,19,1,1,51,0,36,8,0,29,not addicted
4777,0,25,0,0,49,0,43,5,4,34,not addicted
4779,4,24,2,0,48,0,39,4,3,32,not addicted
4781,6,36,1,2,68,1,42,8,3,30,addicted
4782,6,27,0,1,55,1,31,7,1,19,not addicted
4784,5,25,3,0,60,0,33,8,0,28,not addicted
4785,7,29,3,2,67,0,38,6,6,24,addicted
4786,1,29,1,0,67,0,39,6,1,19,not addicted
4787,5,17,0,0,44,0,51,8,3,24,not addicted
4790,3,38,1,0,62,1,39,9,1,25,not addicted
4791,4,18,3,0,50,1,24,9,1,23,not addicted
4799,3,30,0,0,56,1,51,11,5,25,not addicted
4800,1,27,0,0,44,0,39,8,3,24,not addicted
4802,4,21,2,0,59,0,38,7,0,23,not addicted
4803,4,27,1,0,45,1,22,12,3,28,not addicted
4804,4,23,2,1,52,0,41,6,5,24,not addicted
4805,2,26,0,1,48,0,26,8,1,21,not addicted
4806,3,33,1,2,50,0,47,9,0,23,not addicted
4807,5,28,1,1,63,2,43,6,5,30,addicted
4808,5,24,2,2,85,1,44,6,9,32,addicted
4810,7,35,4,2,63,0,43,6,4,21,addicted
4811,7,23,3,0,79,3,29,6,3,22,addicted
4812,2,22,1,0,64,1,38,6,1,27,not addicted
4815,7,38,0,3,72,1,32,6,3,20,addicted
4817,9,39,3,2,67,1,33,5,5,31,addicted
4818,5,44,0,2,77,2,23,5,5,37,addicted
4820,6,32,3,0,78,1,22,2,6,27,addicted
4821,4,22,2,0,49,1,43,8,0,31,not addicted
4823,5,26,1,0,47,1,54,11,1,23,not addicted
4824,7,33,1,2,69,2,39,5,5,19,addicted
4825,5,22,1,1,42,2,38,5,1,33,not addicted
4828,10,41,1,0,59,3,28,6,7,30,addicted
4832,3,22,1,0,46,0,22,4,0,21,not addicted
4833,6,26,1,0,53,0,30,2,6,35,not addicted
4837,4,33,1,1,36,2,26,5,6,25,not addicted
4838,3,28,1,1,50,0,20,6,4,22,not addicted
4839,5,25,0,1,48,0,32,4,0,33,not addicted
4841,7,33,1,2,53,0,43,2,0,27,not addicted
4844,4,35,3,0,55,1,16,8,6,34,addicted
4848,5,25,2,0,52,0,49,4,0,26,not addicted
4849,5,51,2,1,66,1,16,6,6,25,addicted
4850,3,31,1,1,43,0,25,9,3,25,not addicted
4852,5,21,2,0,73,3,30,3,5,33,addicted
4853,7,43,3,1,72,2,23,9,5,28,addicted
4855,3,24,1,0,51,2,22,4,6,21,not addicted
4856,5,36,2,1,71,2,34,9,7,35,addicted
4857,4,38,1,1,52,1,41,7,6,39,not addicted
4861,6,33,4,1,66,0,31,4,5,28,addicted
4864,3,25,0,1,40,2,37,7,3,28,not addicted
4870,3,18,0,1,56,0,37,7,1,20,not addicted
4872,8,33,2,1,75,2,26,5,5,25,addicted
4874,8,33,3,1,75,0,34,5,8,16,addicted
4877,3,27,2,0,42,0,54,7,4,22,not addicted
4878,4,35,3,0,50,0,48,8,6,22,not addicted
4879,4,25,2,0,58,0,46,5,5,20,not addicted
4881,5,41,1,4,69,0,44,6,3,27,addicted
4882,3,24,1,1,47,0,31,5,2,31,not addicted
4883,7,33,2,1,63,1,27,4,7,33,addicted
4884,2,22,1,0,47,1,30,8,2,30,not addicted
4885,3,29,0,0,43,0,24,9,5,17,not addicted
4888,3,23,1,2,47,0,51,6,6,32,not addicted
4889,6,32,1,0,49,1,43,7,6,27,not addicted
4890,6,28,1,1,39,2,30,8,4,18,not addicted
4891,5,51,1,2,83,1,36,7,3,31,addicted
4893,3,20,2,1,53,0,39,8,5,23,not addicted
4896,3,32,1,0,46,0,42,5,0,27,not addicted
4897,2,31,0,0,51,2,25,3,6,25,not addicted
4898,6,18,2,0,58,0,52,9,0,23,not addicted
4899,4,38,3,1,78,0,15,5,6,30,addicted
4900,4,22,1,0,59,0,35,4,0,19,not addicted
4904,7,35,2,2,68,1,33,7,9,26,addicted
4905,7,37,5,0,68,1,36,11,5,23,addicted
4906,2,32,0,0,39,2,51,7,4,36,not addicted
4908,7,24,1,1,53,0,24,9,3,28,not addicted
4909,4,32,1,2,50,0,53,7,6,26,not addicted
4910,4,24,1,1,57,1,49,6,5,18,not addicted
4911,9,41,3,2,65,2,36,6,4,42,addicted
4914,5,37,2,0,64,2,30,7,5,21,addicted
4915,4,30,1,1,40,0,23,10,1,21,not addicted
4917,6,31,2,1,42,0,22,8,5,21,not addicted
4920,2,34,0,0,52,1,51,5,2,20,not addicted
4921,6,37,1,3,78,1,21,5,2,26,addicted
4922,3,24,2,1,47,0,50,8,3,28,not addicted
4923,4,42,3,1,59,0,15,3,4,32,addicted
4927,6,30,0,2,70,3,38,5,6,21,addicted
4928,3,27,0,0,59,1,34,5,4,21,not addicted
4929,4,25,2,0,44,2,20,9,1,27,not addicted
4930,4,27,1,0,56,0,24,7,1,20,not addicted
4931,3,21,0,1,43,1,50,6,6,28,not addicted
4939,1,31,0,1,55,0,26,10,5,31,not addicted
4940,4,27,2,1,72,1,25,4,4,31,addicted
4942,8,27,0,0,53,0,41,4,3,20,not addicted
4945,5,36,2,0,67,2,22,6,5,31,addicted
4947,6,39,2,2,61,1,30,5,8,23,addicted
4948,4,20,1,0,45,2,25,10,4,28,not addicted
4951,3,31,1,1,44,0,28,7,0,23,not addicted
4952,7,40,4,0,73,0,39,6,6,31,addicted
4953,6,42,3,1,67,1,16,7,6,26,addicted
4956,2,28,1,1,50,0,31,7,5,22,not addicted
4959,4,19,3,0,46,1,39,6,7,25,not addicted
4960,6,31,2,1,75,1,24,5,5,29,addicted
4961,2,25,1,1,58,0,28,7,5,17,not addicted
4964,5,38,2,0,66,2,37,5,5,18,addicted
4966,5,20,1,0,42,1,34,9,2,24,not addicted
4967,4,19,0,2,61,2,48,5,4,24,not addicted
4968,7,46,0,3,74,2,40,3,9,32,addicted
4971,3,25,0,1,59,0,46,7,5,26,not addicted
4973,3,24,2,0,46,0,48,6,3,24,not addicted
4974,4,34,0,1,40,0,35,8,0,27,not addicted
4976,3,23,1,0,51,0,27,8,2,30,not addicted
4977,3,30,0,1,45,2,45,6,6,28,not addicted
4979,5,22,1,0,44,0,50,5,2,23,not addicted
4980,4,24,2,0,50,0,21,4,5,26,not addicted
4981,4,19,2,0,43,0,53,8,5,20,not addicted
4982,1,24,0,0,46,1,26,8,5,20,not addicted
4984,4,26,3,0,56,1,26,10,0,34,not addicted
4985,3,24,1,1,60,1,21,9,4,22,not addicted
4993,4,23,1,1,52,1,48,7,0,19,not addicted
4996,6,36,2,2,78,2,27,7,9,24,addicted
4997,5,32,1,2,76,2,23,12,6,31,addicted
4998,6,22,0,0,55,0,36,8,5,30,not addicted
4999,4,21,1,0,45,0,20,10,1,27,not addicted
5004,4,29,1,0,49,0,28,6,3,36,not addicted
5006,3,33,1,0,60,1,49,9,6,29,not addicted
5007,4,27,1,2,55,0,47,10,4,21,not addicted
5011,4,37,0,1,52,2,20,11,2,29,not addicted
5012,2,28,0,2,46,0,43,6,7,24,not addicted
5018,7,42,2,2,67,2,20,6,3,20,addicted
5019,4,17,2,1,57,0,20,5,2,27,not addicted
5021,7,36,3,1,57,0,29,2,7,29,addicted
5022,3,26,0,1,54,0,31,6,5,23,not addicted
5024,5,22,2,0,55,1,44,9,5,27,not addicted
5025,4,28,0,1,39,1,30,8,6,17,not addicted
5027,4,21,2,2,41,0,52,7,4,21,not addicted
5028,5,31,1,2,59,1,26,2,6,30,addicted
5031,4,19,1,0,54,0,42,6,6,20,not addicted
5032,2,25,1,0,51,0,45,6,2,29,not addicted
5033,5,23,2,0,57,3,42,6,2,28,not addicted
5034,6,35,2,1,57,1,19,7,4,43,addicted
5035,2,24,1,0,37,0,38,7,3,26,not addicted
5037,5,40,2,2,60,1,23,5,5,28,addicted
5039,8,34,2,2,75,2,20,2,3,20,addicted
5041,3,32,0,2,42,1,21,8,0,26,not addicted
5042,7,39,2,2,69,0,24,3,7,26,addicted
5043,8,37,1,2,66,2,31,8,3,25,addicted
5045,7,31,0,1,55,3,18,6,6,31,addicted
5047,2,32,2,0,54,0,30,5,3,21,not addicted
5049,6,26,2,0,46,1,30,9,2,30,not addicted
5051,5,21,2,0,52,1,50,5,0,31,not addicted
5052,4,27,2,0,44,0,51,4,4,20,not addicted
5053,5,27,0,0,60,0,34,5,5,34,not addicted
5054,4,22,0,1,44,2,34,2,0,26,not addicted
5055,3,29,1,1,51,0,24,6,3,27,not addicted
5056,5,19,0,2,47,1,48,5,0,27,not addicted
5058,4,25,2,0,50,0,26,3,6,27,not addicted
5059,6,42,4,0,74,0,27,5,5,31,addicted
5060,2,28,0,1,52,0,41,8,3,27,not addicted
5063,1,22,0,0,43,0,22,4,4,22,not addicted
5065,3,17,0,0,56,1,47,4,3,22,not addicted
5066,5,25,2,0,54,1,25,9,5,31,not addicted
5069,4,34,1,2,41,1,47,8,5,25,not addicted
5071,3,26,0,0,50,0,37,6,6,28,not addicted
5074,5,21,1,0,53,0,28,9,3,27,not addicted
5075,6,41,3,1,71,2,43,7,3,31,addicted
5076,3,23,0,0,45,0,31,7,1,25,not addicted
5083,3,25,1,0,50,1,53,6,5,16,not addicted
5087,7,34,4,0,71,1,42,7,5,32,addicted
5092,3,27,1,1,47,1,37,4,5,24,not addicted
5093,5,24,2,0,47,0,21,10,6,17,not addicted
5095,4,24,0,1,47,0,32,7,2,21,not addicted
5097,6,23,3,0,54,1,23,6,0,29,not addicted
5099,4,29,1,0,58,0,31,6,6,29,not addicted
5100,1,26,0,0,52,1,25,4,5,29,not addicted
5101,1,21,1,0,48,0,30,9,2,22,not addicted
5102,6,36,3,1,59,0,16,6,5,30,addicted
5103,3,21,2,0,60,0,49,8,0,23,not addicted
5104,6,25,1,1,45,0,46,7,1,27,not addicted
5105,7,35,3,2,76,1,36,4,3,29,addicted
5106,4,25,1,0,56,0,29,8,5,27,not addicted
5107,4,22,1,2,54,1,32,6,5,14,not addicted
5110,3,33,2,0,58,0,22,5,1,17,not addicted
5113,3,27,1,1,47,0,35,6,5,32,not addicted
5117,2,24,0,0,49,1,31,6,0,27,not addicted
5118,5,39,2,0,65,2,29,8,6,30,addicted
5121,4,29,1,1,47,0,46,5,2,23,not addicted
5123,3,24,0,0,45,0,50,5,3,20,not addicted
5124,3,16,1,2,48,0,28,7,2,26,not addicted
5126,6,30,2,0,87,3,28,7,5,30,addicted
5127,3,19,0,0,39,1,35,7,0,22,not addicted
5128,3,24,2,0,60,1,53,6,2,23,not addicted
5130,2,21,0,1,53,1,37,8,4,21,not addicted
5131,7,32,3,3,59,1,42,8,6,42,addicted
5134,8,26,2,1,51,1,43,8,1,22,not addicted
5136,5,15,0,0,63,2,22,9,5,24,not addicted
5137,3,19,1,0,51,2,35,6,4,27,not addicted
5138,1,15,0,0,48,1,26,7,0,32,not addicted
5139,5,26,2,1,30,1,41,6,5,21,not addicted
5142,5,33,0,0,38,1,36,5,4,24,not addicted
5145,6,42,2,4,70,0,43,5,5,27,addicted
5147,3,29,1,1,46,0,20,6,0,18,not addicted
5151,6,20,0,0,58,0,31,7,4,27,not addicted
5153,5,20,1,0,47,0,53,12,1,28,not addicted
5155,7,33,3,2,63,0,39,6,6,42,addicted
5156,3,18,1,0,50,0,37,9,4,23,not addicted
5157,5,40,1,2,72,1,41,4,8,37,addicted
5158,5,20,1,1,69,0,28,6,7,13,not addicted
5159,5,18,1,0,55,0,33,8,3,26,not addicted
5161,2,26,1,0,49,0,42,8,4,28,not addicted
5162,5,24,0,0,53,0,44,4,5,23,not addicted
5163,5,23,2,0,51,0,27,7,2,20,not addicted
5164,4,28,1,1,59,0,42,6,3,26,not addicted
5166,6,21,2,0,79,2,29,4,8,30,addicted
5169,5,18,0,1,49,0,23,7,3,27,not addicted
5170,7,43,3,1,62,2,39,8,4,38,addicted
5172,2,24,1,1,55,0,28,8,4,27,not addicted
5175,4,32,1,1,43,1,40,6,6,26,not addicted
5176,5,18,2,1,49,2,39,6,2,25,not addicted
5178,5,21,1,2,54,0,41,8,0,15,not addicted
5180,2,24,1,0,54,1,22,6,0,26,not addicted
5181,7,27,2,0,74,2,39,3,4,28,addicted
5182,2,26,2,0,66,0,23,3,0,24,not addicted
5183,1,19,1,0,52,0,26,7,3,20,not addicted
5185,3,17,0,1,53,1,37,7,5,20,not addicted
5187,5,24,0,1,50,1,28,3,1,24,not addicted
5188,4,29,3,1,39,0,46,6,2,26,not addicted
5189,3,24,0,0,46,0,48,5,5,24,not addicted
